courseId	semester	crn	title	instructor
RDG095	201910	10821	Reading Skills Improvement	Anderson, C
RDG095	201910	14256	Reading Skills Improvement	Nelson, N
RDG095	201910	10823	Reading Skills Improvement	Staff
RDG095	201910	10827	Reading Skills Improvement	Anderson, C
RDG095	201910	10825	Reading Skills Improvement	Evans, P
RDG095	201910	10826	Reading Skills Improvement	Evans, P
RDG095	201910	14257	Reading Skills Improvement	Nelson, N
RDG095	201910	12763	Reading Skills Improvement	Staff
RDG095	201910	10829	Reading Skills Improvement	Anderson, C
RDG095	201910	14258	Reading Skills Improvement	Nelson, N
RDG095	201910	10833	Reading Skills Improvement	Sexton, S
RDG095	201910	10834	Reading Skills Improvement	Sexton, S
RDG095	201910	11709	Reading Skills Improvement	Voigt, B
UNV101	201910	14030	Foundations of Univ Experience	Staff
UNV101	201910	11547	Foundations of Univ Experience	Staff
UNV101	201910	11548	Foundations of Univ Experience	Staff
UNV101	201910	11561	Foundations of Univ Experience	Academic Advising Center, S
UNV101	201910	11555	Foundations of Univ Experience	Staff
UNV101	201910	11551	Foundations of Univ Experience	Godboldt, S
UNV101	201910	11552	Foundations of Univ Experience	Staff
UNV101	201910	11553	Foundations of Univ Experience	Staff
UNV101	201910	11554	Foundations of Univ Experience	Staff
UNV101	201910	12876	Foundations of Univ Experience	Staff
UNV101	201910	11556	Foundations of Univ Experience	Staff
UNV101	201910	11557	Foundations of Univ Experience	Staff
UNV101	201910	12461	Foundations of Univ Experience	Staff
UNV101	201910	11560	Foundations of Univ Experience	Staff
UNV101	201910	11559	Foundations of Univ Experience	Staff
UNV101	201910	11600	Foundations of Univ Experience	Staff
UNV101	201910	11603	Foundations of Univ Experience	Staff
UNV101	201910	12459	Foundations of Univ Experience	Staff
UNV101	201910	11546	Foundations of Univ Experience	Staff
UNV101	201910	12472	Foundations of Univ Experience	Staff
UNV101	201910	12878	Foundations of Univ Experience	Staff
UNV101	201910	13691	Foundations of Univ Experience	Staff
UNV198	201910	14897	The University Experience	Ducey, M
UNV198	201910	14928	The University Experience	Britton, P
UNV198	201910	14949	The University Experience	Kendall-Morwick, J
UNV198	201910	14955	The University Experience	Thorne Wallington, E
UNV198	201910	14950	The University Experience	Kovacs, M
UNV198	201910	14956	The University Experience	Moore, W
UNV198	201910	14929	The University Experience	Hanson, S
UNV198	201910	14946	The University Experience	Waggoner, C
UNV198	201910	14947	The University Experience	Waggoner, C
UNV198	201910	14952	The University Experience	Jackson, J
UNV198	201910	14953	The University Experience	Atkinson, J
UNV198	201910	14959	The University Experience	Collins Keller, A
UNV198	201910	14960	The University Experience	Stewart, S
ART100	201910	10035	Introduction to Art	Katsanou, V
ART100	201910	11879	Introduction to Art	Katsanou, V
ART100	201910	11880	Introduction to Art	Reeber, S
ART100	201910	13710	Introduction to Art	Brooks, B
ART110	201910	10038	Beginning Drawing I	Volkan, A
ART110	201910	10039	Beginning Drawing I	Volkan, A
ART110	201910	10040	Beginning Drawing I	Christgen, V
ART110	201910	11903	Beginning Drawing I	Reeber, S
ART120	201910	10041	Two-Dimensional Design	Christgen, V
ART120	201910	10042	Two-Dimensional Design	Fuson, E
ART120	201910	11544	Two-Dimensional Design	Christgen, V
ART130	201910	10043	Intro to Tools and Techniques	Scroggs, M
ART130	201910	10044	Intro to Tools and Techniques	Alvarez, R
ART130	201910	11677	Intro to Tools and Techniques	Alvarez, R
ART140	201910	10045	Ceramics I	Harris, D
ART140	201910	14434	Ceramics I	Harris, D
ART160	201910	10047	Beginning Drawing II	Liao, K
ART170	201910	10048	Three-Dimensional Design	Fuson, E
ART205	201910	10049	Survey of Art History I	Rislow, M
ART210	201910	11634	Animation Fundamentals	Hriso, P
ART229	201910	10429	Design Software Applications	Hepworth, M
ART229	201910	14433	Design Software Applications	Britton, P
ART255	201910	13979	Survey of Art History II	Rislow, M
ART257	201910	12634	Theory and Criticism Visl Cul	Rislow, M
ART300	201910	14409	Elem Art Teaching: Phl and Mth	Wood, D
ART310	201910	10056	Intermediate Drawing	Christgen, V
ART310	201910	10056	Intermediate Drawing	Christgen, V
ART315	201910	13390	Illustration I	Hepworth, M
ART320	201910	10057	Ceramics II	Harris, D
ART321	201910	12768	Digital 3D Modeling	Hriso, P
ART326	201910	14692	Introduction to Game Design	Britton, P
ART329	201910	10059	Graphic Design I	Harris, T
ART333	201910	10060	Typography	Harris, T
ART339	201910	10062	Printmaking I	Liao, K
ART339	201910	10062	Printmaking I	Liao, K
ART340	201910	10063	Printmaking II	Liao, K
ART340	201910	10063	Printmaking II	Liao, K
ART349	201910	10064	Interactive Design I	Hepworth, M
ART350	201910	14410	Secondary Art Teach: Phl & Mth	Wood, D
ART359	201910	10066	Photography I	Foley, R
ART360	201910	10067	Photography II	Foley, R
ART369	201910	10068	Painting I	Liao, K
ART370	201910	10069	Painting II	Liao, K
ART371	201910	14693	Topics in Ancient/Medieval Art	Rislow, M
ART375	201910	13391	Illustration II	Hepworth, M
ART379	201910	10070	Sculpture I	Fuson, E
ART380	201910	10071	Sculpture II	Fuson, E
ART410	201910	10072	Advanced Drawing	Christgen, V
ART410	201910	10072	Advanced Drawing	Christgen, V
ART420	201910	10073	Ceramics III	Harris, D
ART440	201910	10081	Printmaking III	Liao, K
ART440	201910	10081	Printmaking III	Liao, K
ART453	201910	12067	Digital Animation	Britton, P
ART460	201910	10089	Photography III	Foley, R
ART470	201910	10090	Painting III	Liao, K
ART475	201910	13392	Illustration III	Hepworth, M
ART480	201910	10091	Sculpture III	Fuson, E
ART492	201910	10092	Graphic Design III	Harris, T
ART493	201910	10093	Internship In Art	Harris, T
ART493	201910	10094	Internship In Art	Harris, T
ART493	201910	10095	Internship In Art	Harris, T
ART493	201910	10096	Internship In Art	Harris, T
ART493	201910	10097	Internship In Art	Harris, T
BIO101	201910	12210	Principles of Biology	Mills, M
BIO101	201910	12211	Principles of Biology	Chevalier, C
BIO101	201910	12213	Principles of Biology	Daggett, M
BIO101	201910	12214	Principles of Biology	Ganong, C
BIO101	201910	10321	Principles of Biology	Chevalier, C
BIO101	201910	10322	Principles of Biology	Ganong, C
BIO101	201910	10323	Principles of Biology	Koy, K
BIO101	201910	10324	Principles of Biology	Daggett, M
BIO101	201910	10325	Principles of Biology	Koy, K
BIO101	201910	10326	Principles of Biology	Chevalier, C
BIO101	201910	10327	Principles of Biology	Jedlicka, J
BIO101	201910	10328	Principles of Biology	Ganong, C
BIO101	201910	10329	Principles of Biology	Jedlicka, J
BIO101	201910	10330	Principles of Biology	Chevalier, C
BIO101	201910	10331	Principles of Biology	Daggett, M
BIO101	201910	10337	Principles of Biology	Staff
BIO101	201910	10338	Principles of Biology	Jedlicka, J
BIO101	201910	12216	Principles of Biology	Staff
BIO101	201910	13938	Principles of Biology	Cabrera, L
BIO101	201910	13939	Principles of Biology	Cabrera, L
BIO101	201910	13481	Principles of Biology (Honors)	Daggett, M
BIO101	201910	13482	Principles Of Biology (Honors)	Daggett, M
BIO105	201910	13940	Prin of Organismal Biology	Roy, T
BIO105	201910	13941	Prin of Organismal Biology	Roy, T
BIO105	201910	13943	Prin of Organismal Biology	Roy, T
BIO105	201910	13944	Prin of Org Biology (Honors)	Roy, T
BIO105	201910	13946	Prin of Org Biology (Honors)	Mills, M
BIO106	201910	10349	Principles of Cell Biology	Barta, C
BIO106	201910	10350	Principles of Cell Biology	Barta, C
BIO106	201910	10351	Principles of Cell Biology	Barta, C
BIO106	201910	10352	Principles of Cell Biology	Barta, C
BIO205	201910	10353	Genetics	Eckdahl, T
BIO205	201910	10354	Genetics	Eckdahl, T
BIO205	201910	10355	Genetics	Eckdahl, T
BIO207	201910	14270	Human Ecology	Jedlicka, J
BIO225	201910	12241	Ecology	Mills, M
BIO225	201910	12242	Ecology	Mills, M
BIO225	201910	12243	Ecology	Mills, M
BIO250	201910	10357	Anatomy and Physiology	Rachow, T
BIO250	201910	10358	Anatomy and Physiology	Rachow, T
BIO250	201910	10359	Anatomy and Physiology	Rachow, T
BIO250	201910	10361	Anatomy and Physiology	Walton, K
BIO250	201910	10362	Anatomy and Physiology	Rachow, T
BIO250	201910	11667	Anatomy and Physiology	Rachow, T
BIO250	201910	12122	Anatomy and Physiology	Rachow, T
BIO251	201910	10363	Med and Public Health Microbio	Grantham, M
BIO251	201910	12267	Med and Public Health Microbio	Grantham, M
BIO251	201910	10366	Med and Public Health Microbio	Grantham, M
BIO251	201910	11929	Med and Public Health Microbio	Grantham, M
BIO251	201910	14951	Med and Public Health Microbio	Grantham, M
BIO311	201910	10368	Animal Physiology	Walton, K
BIO311	201910	10369	Animal Physiology	Walton, K
BIO311	201910	12894	Animal Physiology	Walton, K
BIO340	201910	11932	Plant Physiology	Barta, C
BIO340	201910	13093	Plant Physiology	Barta, C
BIO350	201910	14965	Plant Systematics	Roy, T
BIO350	201910	14966	Plant Systematics	Roy, T
BIO360	201910	14656	Development of Wildlife Law	Chevalier, C
BIO375	201910	10373	Pathophysiology	Walton, K
BIO390	201910	10374	Microbiology	Baker, J
BIO390	201910	10375	Microbiology	Baker, J
BIO390	201910	10376	Microbiology	Baker, J
BIO411	201910	13510	Developmental Biology	Daggett, M
BIO411	201910	13512	Developmental Biology	Daggett, M
BIO415	201910	14657	Invertebrate Biology	Ganong, C
BIO415	201910	14658	Invertebrate Biology	Ganong, C
BIO419	201910	13954	Animal Behavior	Jedlicka, J
BIO419	201910	13955	Animal Behavior	Jedlicka, J
BIO420	201910	10392	Biology Teaching Practicum	Eckdahl, T
BIO420	201910	10394	Biology Teaching Practicum	Ganong, C
BIO420	201910	12251	Biology Teaching Practicum	Baker, J
BIO420	201910	12252	Biology Teaching Practicum	Barta, C
BIO420	201910	13588	Biology Teaching Practicum	Grantham, M
BIO420	201910	12254	Biology Teaching Practicum	Chevalier, C
BIO420	201910	12255	Biology Teaching Practicum	Daggett, M
BIO420	201910	12256	Biology Teaching Practicum	Jedlicka, J
BIO420	201910	12269	Biology Teaching Practicum	Koy, K
BIO420	201910	12273	Biology Teaching Practicum	Mills, M
BIO420	201910	12891	Biology Teaching Practicum	Roy, T
BIO420	201910	13094	Biology Teaching Practicum	Walton, K
BIO425	201910	10396	Biology Internship	Chevalier, C
BIO425	201910	10397	Biology Internship	Chevalier, C
BIO450	201910	11423	Independent Research/Project	Eckdahl, T
BIO450	201910	11424	Independent Research/Project	Eckdahl, T
BIO450	201910	11425	Independent Research/Project	Eckdahl, T
BIO450	201910	12259	Independent Research/Project	Ganong, C
BIO450	201910	12260	Independent Research/Project	Baker, J
BIO450	201910	12261	Independent Research/Project	Barta, C
BIO450	201910	13429	Independent Research/Project	Grantham, M
BIO450	201910	12263	Independent Research/Project	Chevalier, C
BIO450	201910	12264	Independent Research/Project	Daggett, M
BIO450	201910	12265	Independent Research/Project	Jedlicka, J
BIO450	201910	12266	Independent Research/Project	Koy, K
BIO450	201910	12274	Independent Research/Project	Mills, M
BIO450	201910	12892	Independent Research/Project	Roy, T
BIO450	201910	13095	Independent Research/Project	Walton, K
BIO511	201910	13513	Developmental Biology	Daggett, M
BIO625	201910	13201	Graduate Internship in Biology	Baker, J
BIO625	201910	13477	Graduate Internship in Biology	Baker, J
BIO625	201910	13478	Graduate Internship in Biology	Baker, J
ESC111	201910	11440	Physical Geology	Koy, K
ESC111	201910	11445	Physical Geology	Koy, K
ESC111	201910	11446	Physical Geology	Koy, K
ESC111	201910	11448	Physical Geology	Koy, K
ESC111	201910	14276	Physical Geology	Koy, K
PHS230	201910	11439	Physical Science for Elem Teac	Ellis, J
ACC201	201910	10442	Introductory Financial Acctg	Gunderson, K
ACC201	201910	10448	Introductory Financial Acctg	Zhang, Y
ACC201	201910	12816	Introductory Financial Acctg	Adkins, P
ACC202	201910	10456	Introductory Managerial Acctg	Adkins, P
ACC202	201910	12817	Introductory Managerial Acctg	Adkins, P
ACC230	201910	14398	Accounting Techniques	Zhang, Y
ACC330	201910	10458	Intermediate Accounting I	Gunderson, K
ACC330	201910	10460	Intermediate Accounting I	Gunderson, K
ACC333	201910	10463	Cost Accounting	Zhang, Y
ACC336	201910	10466	Individual Income Tax	Adkins, P
ACC375	201910	10504	Accounting Internship	Gunderson, K
ACC375	201910	10505	Accounting Internship	Gunderson, K
ACC375	201910	10506	Accounting Internship	Gunderson, K
ACC375	201910	10507	Accounting Internship	Gunderson, K
ACC375	201910	10508	Accounting Internship	Gunderson, K
ACC375	201910	10509	Accounting Internship	Gunderson, K
ACC418	201910	11828	Accounting Information Systems	Yurov, K
ACC418	201910	11828	Accounting Information Systems	Yurov, K
ACC418	201910	11826	Accounting Information Systems	Lewis, M
ACC433	201910	11443	Auditing	Zhang, Y
ACC435	201910	13534	Advanced Fin & Gov Accounting	Zhang, Y
ACC450	201910	11855	Independent Research/Project	Staff
ACC450	201910	11856	Independent Research/Project	Staff
ACC450	201910	11859	Independent Research/Project	Staff
ACC450	201910	11860	Independent Research/Project	Staff
ACC633	201910	14399	Foundations of FIN and ACC	Staff
ACC633	201910	14945	Foundations of FIN and ACC	Staff
ENT201	201910	13192	Entrepreneurship I	Ma, D
FIN210	201910	12827	Personal Finance	Qiu, B
FIN301	201910	10519	Financial Management	Qiu, B
FIN301	201910	10520	Financial Management	Chiao, C
FIN310	201910	10521	Investments	Chiao, C
FIN310	201910	10521	Investments	Chiao, C
FIN321	201910	10523	Financial Mkts & Institutions	Qiu, B
FIN412	201910	10525	Futures and Options	Qiu, B
FIN431	201910	11848	International Financial Mgt	Chiao, C
FIN431	201910	11848	International Financial Mgt	Chiao, C
GBA110	201910	10526	Introduction to Business	Ma, D
GBA110	201910	12806	Introduction to Business	Staff
GBA201	201910	13923	Business Analytics & Reporting	Van Hoozer, C
GBA201	201910	13924	Business Analytics & Reporting	Van Hoozer, C
GBA201	201910	13925	Business Analytics & Reporting	Van Hoozer, C
GBA210	201910	10535	Business Statistics I	Samuel, C
GBA210	201910	10536	Business Statistics I	Tarun, P
GBA210	201910	13535	Business Statistics I	Samuel, C
GBA211	201910	10540	Business Law I	Staff
GBA211	201910	10541	Business Law I	Staff
GBA211	201910	10543	Business Law I	Moore, J
GBA211	201910	12818	Business Law I	Ohara, A
GBA220	201910	10545	Business Communications	Staff
GBA220	201910	10546	Business Communications	Staff
GBA220	201910	12814	Business Communications	Jordan, D
GBA310	201910	10552	Business Statistics II	Samuel, C
GBA311	201910	10554	Business Law II	Staff
GBA375	201910	10555	Business Internship	Chiao, C
GBA375	201910	10556	Business Internship	Chiao, C
GBA375	201910	10557	Business Internship	Chiao, C
GBA375	201910	10558	Business Internship	Chiao, C
GBA375	201910	10559	Business Internship	Chiao, C
GBA375	201910	10560	Business Internship	Gunderson, K
GBA445	201910	14931	Business Practicum	Ma, D
GBA480	201910	10532	Directed Student Research	Chiao, C
GBA481	201910	10533	Workplace Research	Chiao, C
MIM613	201910	13262	ERP Fundamentals	Yurov, K
MIM643	201910	13543	Supply Chain & Cust Relations	Verma, A
MIM643	201910	13543	Supply Chain & Cust Relations	Verma, A
MIM643	201910	14942	Supply Chain & Cust Relations	Verma, A
MIM653	201910	14935	Systems Project Management
MIM673	201910	13542	EA Technology	Lewis, M
MGT341	201910	13928	Human Resources Management	Staff
MGT350	201910	13540	Organizational Behavior	Luthans, B
MGT350	201910	13191	Organizational Behavior	Luthans, B
MGT350	201910	12809	Organizational Behavior	Luthans, B
MGT360	201910	13929	Org Theory, Design, Change Mgt	Kimmel, M
MGT416	201910	10580	Production and Operations Mgt	Tarun, P
MGT416	201910	14402	Production and Operations Mgt	Tarun, P
MGT418	201910	11827	Management Information Systems	Yurov, K
MGT418	201910	11827	Management Information Systems	Yurov, K
MGT418	201910	11825	Management Information Systems	Lewis, M
MGT419	201910	10583	Strategic Management	Staff
MGT425	201910	10586	International Management	Luthans, B
MGT444	201910	14932	Org Staffing, Train and Safety	Staff
MGT604	201910	14948	Organizational Behavior Mgt	Staff
MGT604	201910	14944	Organizational Behavior Mgt	Staff
MGT633	201910	14403	Contemporary Issues in Mgmt	Kimmel, M
MGT633	201910	14943	Contemporary Issues in Mgmt	Kimmel, M
MGT695	201910	14933	Applied Strategic Management	Staff
MKT301	201910	10589	Principles of Marketing	Staff
MKT301	201910	10590	Principles of Marketing	Frank, P
MKT301	201910	10591	Principles of Marketing	Bell, C
MKT311	201910	10592	Consumer Behavior	Frank, P
MKT351	201910	10593	Professional Selling/Sales Mgt	Bell, C
MKT370	201910	14937	Digital Marketing	Frank, P
MKT381	201910	10594	Advertising and Promotion	Nandan, S
MKT401	201910	10595	Marketing Research	Frank, P
MKT481	201910	10597	Marketing Management	Nandan, S
MKT605	201910	13932	Strategic Marketing	Nandan, S
SCM301	201910	13974	Principles of Supply Chain Mgt	Verma, A
SCM301	201910	14938	Principles of Supply Chain Mgt	Tarun, P
SCM401	201910	14583	Demand Planning and Management	Verma, A
SCM411	201910	14552	Transportation and Logistics	Verma, A
SCM420	201910	14976	Strategic Sourcing	Verma, A
SCM480	201910	14939	Strategic Supply Chain Mgt	Verma, A
CHE101	201910	10138	Introductory Chemistry	Svojanovsky, S
CHE101	201910	10139	Introductory Chemistry	Pilgram, L
CHE101	201910	10140	Introductory Chemistry	Staff
CHE101	201910	10141	Introductory Chemistry	Staff
CHE101	201910	11891	Introductory Chemistry	Staff
CHE101	201910	12915	Introductory Chemistry	Lorimor, S
CHE101	201910	12240	Introductory Chemistry	Staff
CHE101	201910	12270	Introductory Chemistry	Lorimor, S
CHE104	201910	14974	Fundamentals of Chemistry	Svojanovsky, S
CHE104	201910	10142	Fundamentals of Chemistry	Svojanovsky, S
CHE104	201910	10143	Fundamentals of Chemistry	Svojanovsky, S
CHE111	201910	10146	General Chemistry I	Ducey, M
CHE111	201910	10146	General Chemistry I	Ducey, M
CHE111	201910	10147	General Chemistry I	Stasko, D
CHE111	201910	10148	General Chemistry I	Stasko, D
CHE111	201910	10149	General Chemistry I	Mikita, N
CHE111	201910	10150	General Chemistry I	Mikita, N
CHE111	201910	10151	General Chemistry I	Stasko, D
CHE111	201910	10152	General Chemistry I	Stasko, D
CHE111	201910	10153	General Chemistry I (Honors)	Ducey, M
CHE111	201910	10153	General Chemistry I (Honors)	Ducey, M
CHE111	201910	10154	General Chemistry I (Honors)	Stasko, D
CHE112	201910	14695	Problem Solving for Gen Chem I	Ducey, M
CHE112	201910	14696	Problem Solving for Gen Chem I	Stasko, D
CHE120	201910	10155	General Chemistry II	Woodford, J
CHE120	201910	10155	General Chemistry II	Woodford, J
CHE120	201910	10157	General Chemistry II	Clapp, G
CHE120	201910	10158	General Chemistry II	Woodford, J
CHE121	201910	14704	Problem Solving for GenChem II	Woodford, J
CHE310	201910	10163	Organic Chemistry I	Rhoad, J
CHE310	201910	14707	Organic Chemistry I	Clapp, G
CHE311	201910	10164	Organic Chemistry Laboratory I	Rhoad, J
CHE311	201910	10164	Organic Chemistry Laboratory I	Rhoad, J
CHE311	201910	10166	Organic Chemistry Laboratory I	Rhoad, J
CHE311	201910	10166	Organic Chemistry Laboratory I	Rhoad, J
CHE311	201910	14709	Organic Chemistry Laboratory I	Clapp, G
CHE311	201910	14709	Organic Chemistry Laboratory I	Clapp, G
CHE312	201910	10168	Organic Chemistry II	Lorimor, S
CHE313	201910	10172	Organic Chemistry Lab II	Lorimor, S
CHE321	201910	10190	Quantitative Analysis	Hiley, S
CHE321	201910	10191	Quantitative Analysis	Hiley, S
CHE321	201910	10191	Quantitative Analysis	Hiley, S
CHE321	201910	14710	Quantitative Analysis	Hiley, S
CHE321	201910	14710	Quantitative Analysis	Hiley, S
CHE370	201910	11911	Biochemistry I	Mikita, N
CHE370	201910	11912	Biochemistry I	Mikita, N
CHE370	201910	13824	Biochemistry I	Mikita, N
CHE370	201910	14167	Biochemistry I	Schaeffer, M
CHE381	201910	14168	P-Chem: Quantum Mechanics	Woodford, J
CHE381	201910	14168	P-Chem: Quantum Mechanics	Woodford, J
CHE381	201910	14169	P-Chem: Quantum Mech (Honors)	Woodford, J
CHE381	201910	14169	P-Chem: Quantum Mech (Honors)	Woodford, J
CHE382	201910	14170	P-Chem Lab: Quantum Mechanics	Woodford, J
CHE450	201910	10199	Independent Research/Project	Hiley, S
CHE450	201910	10200	Independent Research/Project	Ducey, M
CHE450	201910	10201	Independent Research/Project	Ducey, M
CHE490	201910	10205	Research in Chemistry	Stasko, D
CHE490	201910	10206	Research in Chemistry	Stasko, D
CHE490	201910	10207	Research in Chemistry	Stasko, D
CHE490	201910	12670	Research in Chemistry	Ducey, M
CHE490	201910	12671	Research in Chemistry	Ducey, M
CHE490	201910	12672	Research in Chemistry	Ducey, M
CHE490	201910	12673	Research in Chemistry	Hiley, S
CHE490	201910	12675	Research in Chemistry	Hiley, S
CHE490	201910	12676	Research in Chemistry	Hiley, S
CHE490	201910	12678	Research in Chemistry	Lorimor, S
CHE490	201910	12679	Research in Chemistry	Lorimor, S
CHE490	201910	12680	Research in Chemistry	Lorimor, S
CHE490	201910	12681	Research in Chemistry	Rhoad, J
CHE490	201910	12682	Research in Chemistry	Rhoad, J
CHE490	201910	12684	Research in Chemistry	Rhoad, J
CHE490	201910	12686	Research in Chemistry	Mikita, N
CHE490	201910	12688	Research in Chemistry	Mikita, N
CHE490	201910	12689	Research in Chemistry	Mikita, N
CHE490	201910	12695	Research in Chemistry	Woodford, J
CHE490	201910	12698	Research in Chemistry	Woodford, J
CHE490	201910	12700	Research in Chemistry	Woodford, J
CHE490	201910	12702	Research in Chemistry	Svojanovsky, S
CHE490	201910	12704	Research in Chemistry	Svojanovsky, S
CHE490	201910	12705	Research in Chemistry	Svojanovsky, S
CHE490	201910	10210	Research In Chemistry (Honors)	Ducey, M
CHE490	201910	10211	Research In Chemistry (Honors)	Ducey, M
CHE490	201910	10212	Research In Chemistry (Honors)	Ducey, M
CHE495	201910	10208	Seminar in Chemistry	Clapp, G
CHE530	201910	14711	Principles of Quality Assuranc	Svojanovsky, S
CHE675	201910	14608	Grad Internship in Chemistry	Lorimor, S
CLS413	201910	13889	Clinical Endocrinology and Tox	Ducey, M
CLS414	201910	13890	Clinical Chem/Urinalysis I	Ducey, M
CLS416	201910	13891	Clinical Hematology I	Ducey, M
CLS418	201910	13892	Clinical Microbiology I	Ducey, M
CLS420	201910	13893	Clinical Immunology and Molecu	Ducey, M
CLS422	201910	13894	Clinical Immunohematology I	Ducey, M
CLS430	201910	13895	Clinical Lab Management I	Ducey, M
CLS442	201910	13896	Clin Immunohematology Lab I	Ducey, M
CLS444	201910	13897	Clinical Core Lab Prac I	Ducey, M
CLS448	201910	13898	Clinical Micro Lab Prac I	Ducey, M
MTE432	201910	10332	Clinical Chemistry	Ducey, M
MTE432	201910	13286	Clinical Chemistry	Ducey, M
MTE438	201910	13232	Clinical Immunology	Ducey, M
MTE438	201910	13287	Clinical Immunology	Ducey, M
MTE440	201910	13288	Clinical Urinalysis	Ducey, M
MTE442	201910	13233	Topics in Medical Technology	Ducey, M
COM104	201910	14618	Oral Communication	Brooks, W
COM104	201910	13712	Oral Communication	Bond, C
COM104	201910	10698	Oral Communication	Harris, S
COM104	201910	10699	Oral Communication	Zhang, M
COM104	201910	13531	Oral Communication	McMahan, D
COM104	201910	10703	Oral Communication	Capps, R
COM104	201910	10704	Oral Communication	McMahan, D
COM104	201910	10705	Oral Communication	Capps, R
COM104	201910	12125	Oral Communication	Brooks, W
COM104	201910	14185	Oral Communication	Bond, C
COM104	201910	13098	Oral Communication	Harris, S
COM104	201910	10692	Oral Communication	Jackson, J
COM104	201910	14718	Oral Communication	Atkinson, J
COM104	201910	10709	Oral Communication (Honors)	Atkinson, J
COM205	201910	13471	Introduction to Mass Media	Carviou, J
COM210	201910	10710	Presentational Communication	Jackson, J
COM222	201910	10711	Communication Theory	McMahan, D
COM227	201910	14174	Interviewing Prin and Practice	Bond, C
COM305	201910	10714	Interpersonal Communications	McMahan, D
COM320	201910	10717	Res Methods in Communication	Harris, S
COM338	201910	10719	Survey of Rhetorical Theory	Zhang, M
COM342	201910	10722	Intercultural Communication	Zhang, M
COM359	201910	12974	Workplace Analysis	Harris, S
COM412	201910	13099	Health Communication	Bond, C
COM415	201910	10725	Public Relations Campaigns	Jackson, J
COM460	201910	10734	Communication Internship II	Harris, S
COM460	201910	10735	Communication Internship II	Harris, S
COM460	201910	10736	Communication Internship II	Harris, S
COM477	201910	13517	Client Management & Practices	Jackson, J
COM481	201910	10737	Senior Portfolio	Bond, C
COM601	201910	12426	Prof and Org Communications	Atkinson, J
JOU104	201910	13100	Intro to Digital Photography	Nulph, R
JOU202	201910	13102	Reporting for the Media	Bergland, R
JOU204	201910	14660	Intro to Broadcast Journalism	Nulph, R
JOU210	201910	10807	Journ Lab:Newspaper Production	Bergland, R
JOU212	201910	10808	Journ Lab:Yearbook Production	Carviou, J
JOU214	201910	10809	Journalism Lab: Broadcast Prod	Nulph, R
JOU214	201910	10809	Journalism Lab: Broadcast Prod	Nulph, R
JOU224	201910	13112	Web Content and Design	Carviou, J
JOU310	201910	10812	Journ Lab:Newspaper Management	Bergland, R
JOU310	201910	10812	Journ Lab:Newspaper Management	Bergland, R
JOU312	201910	10813	Journ Lab:Yearbook Management	Carviou, J
JOU316	201910	13469	Internship in Journalism	Harris, S
JOU316	201910	10815	Internship in Journalism	Harris, S
JOU316	201910	10816	Internship in Journalism	Harris, S
JOU316	201910	10817	Internship in Journalism	Harris, S
JOU316	201910	13470	Internship in Journalism	Harris, S
JOU327	201910	10819	Publication Design	Bergland, R
ACT102	201910	10251	Intro to Web Page Development	Lawson, G
ACT102	201910	10253	Intro to Web Page Development	Lawson, G
ACT211	201910	12298	Internet Scripting	Hecker, C
ACT301	201910	12113	Applied Database Systems	Noynaert, J
ACT405	201910	11961	Business Intelligence	Hecker, C
CSC184	201910	10257	Computing Concepts I	Kendall-Morwick, J
CSC184	201910	10258	Computing Concepts I	Kendall-Morwick, J
CSC200	201910	11575	Computer Systems and Architect	Noynaert, J
CSC201	201910	13234	Microcomputer Applications	Noynaert, J
CSC208	201910	10265	Discrete Structures I	Kwok, Y
CSC245	201910	10266	Enterprise Sys Comp: COBOL I	Hecker, C
CSC254	201910	10267	Computing Concepts II	Noynaert, J
CSC294	201910	12317	Networking and Telecommunicati	Lawson, G
CSC328	201910	11962	Computer Graphics	Pickett, H
CSC384	201910	11972	Comp Architect & Assembly Lang	Yan, B
CSC400	201910	10271	Systems Analysis and Design	Hecker, C
CSC406	201910	12328	Obj Oriented App and Prog Dev	Pickett, H
CSC410	201910	12329	Network Security Technologies	Lawson, G
CSC450	201910	13329	Independent Research/Project	Yan, B
CSC450	201910	13603	Independent Research/Project	Kendall-Morwick, J
CSC450	201910	10276	Independent Research/Project	Noynaert, J
CSC450	201910	13604	Independent Research/Project	Hecker, C
CSC450	201910	13605	Independent Research/Project	Pickett, H
CSC450	201910	14680	Independent Research/Project	Kwok, Y
CSC450	201910	14738	Independent Research/Project	Lawson, G
CSC451	201910	10279	Internship in Computer Science	Hecker, C
CSC520	201910	14900	Adv Networking/Network Admin	Kwok, Y
CSC550	201910	13633	Applied Cryptography	Yan, B
CSC570	201910	14293	Ethical Hacking	Yan, B
CSC605	201910	14682	Software Implement and Integra	Kendall-Morwick, J
CSC625	201910	14294	Network Info Systems Security	Kwok, Y
CSC660	201910	13324	Graduate Internship	Staff
MAT083	201910	10631	Foundations/Univ Math II	Hansbrough, J
MAT083	201910	10632	Foundations/Univ Math II	Hansbrough, J
MAT083	201910	10633	Foundations/Univ Math II	Brown, R
MAT083	201910	14808	Foundations/Univ Math II	McWilliams, D
MAT083	201910	14809	Foundations/Univ Math II	McWilliams, D
MAT083	201910	14810	Foundations/Univ Math II	Hansbrough, J
MAT083	201910	14280	Foundations/Univ Math II	Hansbrough, J
MAT083	201910	14770	Foundations/Univ Math II	Brown, R
